Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cell-substrate junction organization (GO:0150117)	1/24	0.2837307176627227	0.4934563423004226	0	0	3.114782608695652	3.9237840611371215	COL16A1
positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	1/24	0.2837307176627227	0.4934563423004226	0	0	3.114782608695652	3.9237840611371215	RNF111
positive regulation of p38MAPK cascade (GO:1900745)	1/24	0.2837307176627227	0.4934563423004226	0	0	3.114782608695652	3.9237840611371215	ZC3H12A
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	1/24	0.2837307176627227	0.4934563423004226	0	0	3.114782608695652	3.9237840611371215	RNF111
protein exit from endoplasmic reticulum (GO:0032527)	1/24	0.2837307176627227	0.4934563423004226	0	0	3.114782608695652	3.9237840611371215	VCP
cellular response to UV (GO:0034644)	2/77	0.2874442173555809	0.49803890192847833	0	0	1.9123114355231143	2.3841292743817197	METTL3;INO80
regulation of organelle assembly (GO:1902115)	2/77	0.2874442173555809	0.49803890192847833	0	0	1.9123114355231143	2.3841292743817197	PLK2;TBC1D10C
positive regulation of tumor necrosis factor production (GO:0032760)	2/77	0.2874442173555809	0.49803890192847833	0	0	1.9123114355231143	2.3841292743817197	OAS1;SPHK2
positive regulation of type I interferon production (GO:0032481)	2/77	0.2874442173555809	0.49803890192847833	0	0	1.9123114355231143	2.3841292743817197	OAS1;POLR2K
negative regulation of blood vessel morphogenesis (GO:2000181)	2/78	0.2925548228466595	0.4989229468540811	0	0	1.8870533999231656	2.319383374939756	SARS1;ALOX5
3'-phosphoadenosine 5'-phosphosulfate metabolic process (GO:0050427)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	TPST1
protein quality control for misfolded or incompletely synthesized proteins (GO:0006515)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	VCP
receptor signaling pathway via STAT (GO:0097696)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	PKD1
regulation of calcium ion import (GO:0090279)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	SPHK2
cAMP-mediated signaling (GO:0019933)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	DGKQ
cellular polysaccharide biosynthetic process (GO:0033692)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	HAS1
regulation of epidermal cell differentiation (GO:0045604)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	DLL1
cellular response to hexose stimulus (GO:0071331)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	SLC2A5
divalent inorganic cation homeostasis (GO:0072507)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	ATP6V1B1
regulation of neutrophil chemotaxis (GO:0090022)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	CCR7
endosome transport via multivesicular body sorting pathway (GO:0032509)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	VCP
regulation of protein processing (GO:0070613)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	NKD2
regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	PKD1
response to hexose (GO:0009746)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	SLC2A5
in utero embryonic development (GO:0001701)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	PKD1
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	PGP
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	ALOX5
negative regulation of sequestering of calcium ion (GO:0051283)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	CCR7
phosphatidylinositol dephosphorylation (GO:0046856)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	MTMR1
positive regulation of T cell migration (GO:2000406)	1/25	0.2936270943315572	0.4989229468540811	0	0	2.984848484848485	3.657766766071708	TNFRSF14
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	2/79	0.29766059762971314	0.5048476802773922	0	0	1.8624514171959428	2.256921189501861	VCP;NKD2
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	2/79	0.29766059762971314	0.5048476802773922	0	0	1.8624514171959428	2.256921189501861	VCP;NKD2
regulation of macromolecule metabolic process (GO:0060255)	4/200	0.2985135811679958	0.5057366475416445	0	0	1.465186074429772	1.7713218317747297	MTMR1;FUBP1;ZC3H12A;CTCF
modification-dependent protein catabolic process (GO:0019941)	4/201	0.3016107030422421	0.5057366475416445	0	0	1.4576739325171693	1.747194440951767	KLHL25;SIAH1;RC3H1;RNF111
regulation of fat cell differentiation (GO:0045598)	2/80	0.3027607042197517	0.5057366475416445	0	0	1.8384802545386487	2.196639263665124	ALOX5;ZC3H12A
regulation of organelle organization (GO:0033043)	2/80	0.3027607042197517	0.5057366475416445	0	0	1.8384802545386487	2.196639263665124	SAR1B;PAK2
regulation of protein localization to plasma membrane (GO:1903076)	2/80	0.3027607042197517	0.5057366475416445	0	0	1.8384802545386487	2.196639263665124	ARHGEF16;NKD2
positive regulation of cell adhesion (GO:0045785)	2/80	0.3027607042197517	0.5057366475416445	0	0	1.8384802545386487	2.196639263665124	CHRD;CCR7
chaperone cofactor-dependent protein refolding (GO:0051085)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	DNAJC7
clathrin-dependent endocytosis (GO:0072583)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	DLL1
regulation of myelination (GO:0031641)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	MYRF
endothelial cell development (GO:0001885)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	MARVELD2
global genome nucleotide-excision repair (GO:0070911)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	RNF111
histone methylation (GO:0016571)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	SMYD2
snRNA processing (GO:0016180)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	INTS14
metanephros development (GO:0001656)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	PKD1
negative regulation of interleukin-1 beta production (GO:0032691)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	ZC3H12A
negative regulation of transposition (GO:0010529)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	UBR2
positive regulation of filopodium assembly (GO:0051491)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	CCR7
positive regulation of histone methylation (GO:0031062)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	OGT
positive regulation of interleukin-2 production (GO:0032743)	1/26	0.30338722548789504	0.5057366475416445	0	0	2.865309090909091	3.4175840013048213	MAP3K7
generation of neurons (GO:0048699)	4/202	0.3047115579096465	0.5070301361866402	0	0	1.4502376708259062	1.723447454892519	WNT6;DOCK7;RUNX3;DLL1
transcription initiation from RNA polymerase II promoter (GO:0006367)	3/140	0.3047122096194751	0.5070301361866402	0	0	1.5711077243923959	1.867084816705434	POLR2B;POLR2K;TAF2
regulation of angiogenesis (GO:0045765)	4/203	0.3078159152071409	0.509819201353824	0	0	1.4428761454330477	1.7000736557258693	SARS1;ALOX5;ADM2;ZC3H12A
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2/81	0.3078543290906212	0.509819201353824	0	0	1.8151159567587545	2.138439958145829	VCP;CASP2
positive regulation of cellular amide metabolic process (GO:0034250)	2/81	0.3078543290906212	0.509819201353824	0	0	1.8151159567587545	2.138439958145829	SPHK2;METTL3
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	2/81	0.3078543290906212	0.509819201353824	0	0	1.8151159567587545	2.138439958145829	OAS1;SPHK2
positive regulation of cellular catabolic process (GO:0031331)	3/141	0.3084825908397015	0.509819201353824	0	0	1.5596432552954291	1.8342806315996085	PLK2;ZC3H12A;RC3H1
negative regulation of signal transduction (GO:0009968)	5/267	0.30894717938576255	0.509819201353824	0	0	1.3705247739500295	1.6097977829455146	VCP;METTL3;SIAH1;DLL1;NKD2
regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	2/82	0.3129406819970825	0.509819201353824	0	0	1.7923357664233577	2.0822310582817303	CCNT1;PKD1
calcium-ion regulated exocytosis (GO:0017156)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	RIMS3
camera-type eye development (GO:0043010)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	RAB3GAP1
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	MAP3K7
regulation of vascular endothelial growth factor production (GO:0010574)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	SARS1
release of sequestered calcium ion into cytosol (GO:0051209)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	CCR7
stress-activated protein kinase signaling cascade (GO:0031098)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	MAP3K7
mitotic chromosome condensation (GO:0007076)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	CDCA5
modulation of excitatory postsynaptic potential (GO:0098815)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	NLGN2
monocarboxylic acid catabolic process (GO:0072329)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	AGXT
monovalent inorganic cation homeostasis (GO:0055067)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	ATP6V1B1
negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	PAK2
peptide hormone secretion (GO:0030072)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	LTBP4
peptidyl-lysine methylation (GO:0018022)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	SMYD2
positive regulation of cellular component movement (GO:0051272)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	CCR7
positive regulation of gene silencing by miRNA (GO:2000637)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	PUM2
presynaptic endocytosis (GO:0140238)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	NLGN2
protein export from nucleus (GO:0006611)	1/27	0.31301298014901807	0.509819201353824	0	0	2.7549650349650348	3.199921143573739	PKD1
protein-DNA complex assembly (GO:0065004)	3/143	0.3160279886038232	0.5113038237465286	0	0	1.5372056514913657	1.7707448480885541	PSMB5;PSMB2;PSMC1
neuron development (GO:0048666)	3/143	0.3160279886038232	0.5113038237465286	0	0	1.5372056514913657	1.7707448480885541	DOCK7;BICDL1;RUNX3
regulation of interleukin-1 beta production (GO:0032651)	2/83	0.3180189957027474	0.5113038237465286	0	0	1.7701180499234028	2.02792541184264	ZC3H12A;CCR7
positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)	2/83	0.3180189957027474	0.5113038237465286	0	0	1.7701180499234028	2.02792541184264	CCR7;FAM98A
negative regulation of cell migration (GO:0030336)	3/144	0.3198022416775201	0.5113038237465286	0	0	1.5262255475021433	1.7399772036556431	HAS1;CHRD;SINHCAF
receptor clustering (GO:0043113)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ITGAL
regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	SMYD2
regulation of DNA-templated transcription, elongation (GO:0032784)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	CCNT1
cellular response to interleukin-6 (GO:0071354)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	FER
regulation of immunoglobulin production (GO:0002637)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	VAMP3
regulation of neuron migration (GO:2001222)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	NSMF
regulation of plasma membrane bounded cell projection organization (GO:0120035)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	NCS1
regulation of small molecule metabolic process (GO:0062012)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	DGKQ
response to interferon-beta (GO:0035456)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	OAS1
response to ketone (GO:1901654)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	CCR7
histone mRNA metabolic process (GO:0008334)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	CPSF2
RNA phosphodiester bond hydrolysis (GO:0090501)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ZC3H12A
internal peptidyl-lysine acetylation (GO:0018393)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	CPA4
leukocyte cell-cell adhesion (GO:0007159)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ITGAL
sulfur compound transport (GO:0072348)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	SLC13A4
T cell activation involved in immune response (GO:0002286)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ITGAL
transcription by RNA polymerase III (GO:0006383)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	POLR2K
negative regulation of oxidative stress-induced cell death (GO:1903202)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	NOL3
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	MAP3K7
phagosome acidification (GO:0090383)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ATP6V1B1
positive regulation of cell communication (GO:0010647)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	RIMS3
positive regulation of defense response to virus by host (GO:0002230)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ZC3H12A
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	CCR7
positive regulation of protein import into nucleus (GO:0042307)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	ZC3H12A
positive regulation of synapse assembly (GO:0051965)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	NLGN2
protein localization to cell surface (GO:0034394)	1/28	0.3225062017675722	0.5113038237465286	0	0	2.652794612794613	3.0019896943235143	PRRT1
response to insulin (GO:0032868)	2/84	0.3230885252303173	0.5117877410809571	0	0	1.748442228947837	1.9754405976445848	FER;OGT
regulation of cell cycle G2/M phase transition (GO:1902749)	2/85	0.3281485476543899	0.5181415931850338	0	0	1.7272887169114415	1.9246986165940945	CEP131;CEP192
G1/S transition of mitotic cell cycle (GO:0000082)	2/85	0.3281485476543899	0.5181415931850338	0	0	1.7272887169114415	1.9246986165940945	NASP;PLK2
positive regulation of protein catabolic process (GO:0045732)	2/85	0.3281485476543899	0.5181415931850338	0	0	1.7272887169114415	1.9246986165940945	VCP;PLK2
regulation of apoptotic process (GO:0042981)	12/742	0.32841625894260845	0.5181415931850338	0	0	1.182689912826899	1.3168937501731661	NET1;VCP;SPHK2;PLK2;SIAH1;ARHGEF16;DDX42;CASP2;NSMF;NAE1;NOL3;PAK2
regulation of actin polymerization or depolymerization (GO:0008064)	1/29	0.3318687085749296	0.5181415931850338	0	0	2.5579220779220777	2.8214285806339916	NAA80
beta-catenin-TCF complex assembly (GO:1904837)	1/29	0.3318687085749296	0.5181415931850338	0	0	2.5579220779220777	2.8214285806339916	CDC73
determination of bilateral symmetry (GO:0009855)	1/29	0.3318687085749296	0.5181415931850338	0	0	2.5579220779220777	2.8214285806339916	DLL1
glial cell differentiation (GO:0010001)	1/29	0.3318687085749296	0.5181415931850338	0	0	2.5579220779220777	2.8214285806339916	MYRF
